# Title: Online Malicious URL Splunk Lookup
# Updated: 2024-09-10T00:48:44Z
# Expires: 1 day (update frequency)
# Homepage: https://gitlab.com/malware-filter/urlhaus-filter
# License: https://gitlab.com/malware-filter/urlhaus-filter#license
# Source: https://urlhaus.abuse.ch/api/
"host","path","message","updated"
"116.139.186.19","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.139.236.93","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.140.129.53","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.198.247.52","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.2.133.100","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.206.151.203","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.3.186.0","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.58.21.218","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.58.39.59","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.58.51.90","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.58.62.74","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.58.78.122","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.58.83.76","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"116.68.162.186","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.120.28.114","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.140.81.227","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.157.17.194","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.192.38.109","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.195.255.101","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.195.95.91","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.196.161.83","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.196.168.180","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.197.171.209","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.197.175.20","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.198.54.203","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.199.156.131","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.199.77.97","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.200.205.177","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.200.47.208","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.201.182.166","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.201.224.13","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.202.0.15","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.203.137.231","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.203.97.169","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.203.97.228","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.205.42.94","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.205.61.135","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.206.186.189","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.206.220.230","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.206.66.14","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.207.50.144","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.208.226.145","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.208.244.164","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.211.45.252","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.212.166.100","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.212.169.196","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.212.183.159","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.212.72.207","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.213.127.41","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.213.250.3","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.215.248.234","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.216.139.132","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.216.139.218","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.216.17.204","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.216.24.10","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.216.244.170","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.217.198.218","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.217.59.225","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.217.80.52","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.219.165.73","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.219.180.117","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.219.36.51","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.219.44.152","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.219.82.106","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.220.197.55","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.221.64.138","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.222.116.153","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.222.248.4","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.222.249.119","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.222.255.76","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.223.0.69","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.235.158.172","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.235.87.224","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.241.204.65","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.241.74.26","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.242.75.131","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.242.78.162","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.243.175.224","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.243.177.208","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.243.243.66","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.245.14.250","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.245.32.216","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.245.38.120","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.245.38.52","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.245.46.201","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.247.106.116","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.247.26.65","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.161.207","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.161.241","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.163.84","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.165.183","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.166.52","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.170.180","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.171.237","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.18.221","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.31.26","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.248.43.171","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.252.200.221","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.100.214","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.111.152","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.12.13","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.128.82","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.147.144","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.147.178","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.160.126","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.160.143","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.163.2","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.195.200","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.216.182","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.56.46","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.253.56.67","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.254.173.75","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.254.175.191","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.254.57.159","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.254.60.252","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.254.61.83","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.254.62.15","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.254.97.195","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.254.97.227","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.255.103.178","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.255.109.4","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.255.94.17","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.28.27.75","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.44.242.206","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.50.184.22","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.50.194.20","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.50.76.63","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.50.95.62","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.72.35.189","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.72.36.47","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.72.74.197","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.83.196.116","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"117.89.30.19","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.107.4.166","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.127.105.182","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.127.112.49","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.178.133.241","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.179.121.235","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.189.125.90","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.232.241.143","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.233.242.3","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.24.87.234","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.25.173.86","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.25.184.90","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.26.174.163","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.26.38.52","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.31.118.253","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.31.16.216","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.43.115.197","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.69.157.212","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.71.250.6","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.89.88.241","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"118.91.54.34","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.114.145.24","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.114.174.210","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.115.169.4","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.115.68.157","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.115.71.115","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.115.73.175","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.116.171.75","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.116.196.183","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.116.250.151","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.116.254.239","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.116.94.166","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.117.157.80","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.117.176.173","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.117.253.171","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.117.254.48","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.117.254.67","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.117.42.224","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.117.99.166","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.118.39.222","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.122.115.163","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.133","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.180","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.185","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.186","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.189","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.191","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.222","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.227","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.75","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.78","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.84","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.13.179.92","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.15.254.44","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.162.162.105","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.165.66.23","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"119.165.67.172","","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
